r_number,biota,type,lon,lat,time
1988,Corals,Corals,-2.32481,44.6499,19.0
3423,Corals,Corals,-70.7271,18.6323,19.0
1989,Corals,Bryozoans,1.92296,42.5162,19.0
671,,,-1.92263,39.3897,19.0
2206,Corals,Algae,100.06,2.47118,19.0
1990,Corals,Corals,13.8978,36.8812,19.0
675,Corals,Algae,35.1291,36.7713,19.0
677,Corals,Algae,39.2375,40.2082,19.0
3521,,,-65.5045,18.1982,19.0
680,Corals,Corals,33.933,23.3673,19.0
681,Corals,Algae,33.0622,24.911,19.0
682,Corals,Algae,29.6557,36.3953,19.0
3574,Corals,Corals,-2.48593,44.2473,19.0
2060,Corals,Algae,-175.649,36.4277,19.0
1999,Corals,Corals,0.300565,41.4023,19.0
2058,Algae,Corals,115.447,21.6545,19.0
3573,Corals,Corals,-2.57908,44.6127,19.0
2059,Algae,Stromatoporoids,115.29,21.433,19.0
854,Bryozoans,Algae,13.1981,40.4247,19.0
860,Corals,Corals,118.499,11.4766,19.0
2293,Algae,Foraminifera,117.151,-6.45508,19.0
2292,Corals,Algae,117.546,-6.39398,19.0
2049,Corals,Corals,143.806,27.6145,19.0
2291,,,116.886,-6.18294,19.0
787,Corals,Algae,100.357,2.73382,19.0
2290,,,117.4,-5.99112,19.0
4180,Corals,Algae,32.3426,36.0764,19.0
790,Corals,Corals,108.112,-3.58879,19.0
791,Corals,Algae,-134.574,-20.2277,19.0
792,Corals,Algae,-138.122,-19.2147,19.0
4179,Corals,Non-rudist bivalves,31.4579,26.7804,19.0
794,Corals,Algae,-134.464,-21.4791,19.0
795,Corals,Algae,-134.464,-21.4791,19.0
2102,,,133.729,-12.317,19.0
797,Corals,Algae,-133.936,-20.2893,19.0
798,Corals,Algae,-133.639,-20.3718,19.0
800,Corals,Algae,-132.869,-21.0275,19.0
803,Corals,Algae,-130.722,-20.0122,19.0
804,Corals,Algae,-130.722,-20.0122,19.0
808,,,124.671,15.8288,19.0
3594,Corals,Corals,46.9239,6.89375,19.0
2099,,,168.777,-29.031,19.0
3091,Corals,Corals,48.9729,12.8011,19.0
2042,Corals,Corals,113.917,-7.65192,19.0
2928,,,36.9688,-11.1532,19.0
2045,Corals,Stromatoporoids,-80.4152,12.5097,19.0
821,Corals,Algae,-85.9548,16.2626,19.0
2294,Corals,Algae,117.15,-5.85143,19.0
3572,Corals,Corals,-2.35912,44.8373,19.0
2295,,,117.4,-5.99112,19.0
2297,Algae,Foraminifera,117.151,-6.45508,19.0
859,Algae,Foraminifera,119.709,12.7185,19.0
858,Algae,Foraminifera,117.046,10.782,19.0
857,Corals,Algae,116.448,9.55006,19.0
729,Algae,Corals,13.9621,35.9293,19.0
855,Algae,Corals,121.89,10.9483,19.0
3214,Corals,Corals,115.268,-8.0249,19.0
1982,Corals,Algae,33.4027,24.4569,19.0
853,Bryozoans,Algae,14.1457,48.8691,19.0
3213,Corals,Algae,115.325,-7.9347,19.0
2105,,,135.405,-13.4788,19.0
852,Bryozoans,Algae,13.8454,40.5718,19.0
3212,Corals,Algae,119.917,0.155791,19.0
2050,Corals,Corals,136.316,39.2303,19.0
743,,,148.689,-29.8175,19.0
4184,Corals,Algae,132.788,-13.5753,19.0
3455,Corals,Algae,31.7114,36.6185,19.0
847,Algae,Corals,-46.0154,4.08762,19.0
3456,Corals,Algae,30.9918,37.0694,19.0
752,Algae,Corals,115.61,21.7962,19.0
753,Algae,Corals,115.512,21.5281,19.0
2334,Corals,Corals,131.387,-3.5296,19.0
762,Corals,Algae,120.909,11.9597,19.0
765,Corals,Algae,119.633,12.6224,19.0
4104,Corals,Algae,116.014,-25.7578,19.0
3198,Corals,Corals,140.91,-19.0244,19.0
772,Corals,Algae,175.593,6.31517,19.0
2298,Corals,Algae,117.15,-5.85143,19.0
2296,Corals,Algae,117.546,-6.39398,19.0
4197,Non-rudist bivalves,Non-rudist bivalves,14.9429,48.4982,19.0
2044,Corals,Algae,-80.2452,12.4271,19.0
4373,Corals,,112.689,17.0969,19.0
2940,Corals,Corals,120.694,0.967687,19.0
2688,Corals,Algae,122.137,1.86591,19.0
4037,Corals,Algae,4.68196,42.8944,19.0
4260,Corals,Non-rudist bivalves,33.3473,26.6308,19.0
642,Corals,Corals,-61.6946,18.1263,19.0
2113,Corals,Algae,117.048,-6.28221,19.0
4374,Corals,Corals,112.689,17.0969,19.0
1093,Corals,Algae,117.045,-6.2852,19.0
2692,Corals,Corals,121.707,2.36158,19.0
2693,Corals,Corals,122.148,2.06837,19.0
4284,Corals,Algae,116.63,3.89912,19.0
2903,Algae,Algae,-35.8476,-22.378,19.0
2732,Corals,Algae,-77.2309,19.7462,19.0
3156,Corals,Algae,179.979,-34.0689,19.0
1535,Corals,Algae,45.1231,10.8739,19.0
2729,Bryozoans,Bryozoans,142.672,-48.2786,19.0
3230,Corals,Algae,32.1917,25.7077,19.0
3155,Corals,Algae,-179.387,-36.6321,19.0
2904,,,70.0878,13.8924,19.0
1534,Corals,Algae,45.3385,11.0546,19.0
2207,Corals,Algae,100.302,3.17827,19.0
2208,Corals,Algae,110.72,-5.97481,19.0
4289,Algae,Corals,34.1275,36.0931,19.0
2776,Corals,Corals,-77.4089,8.5262,19.0
3234,Algae,Corals,122.279,-42.6305,19.0
2939,Corals,Corals,120.092,0.775461,19.0
2209,Algae,Foraminifera,110.969,-5.8597,19.0
2898,Corals,Bryozoans,38.7796,-2.93129,19.0
2897,Corals,Bryozoans,38.314,-3.29983,19.0
2216,Algae,Corals,69.6585,13.1396,19.0
958,Algae,Algae,7.89732,43.9775,19.0
2649,Algae,Algae,11.0643,44.6692,19.0
3571,Corals,Algae,-2.64192,43.7627,19.0
2210,Corals,Algae,110.747,-5.94659,19.0
957,Algae,Algae,7.89831,44.4277,19.0
953,Algae,Bryozoans,108.731,16.5907,19.0
2653,Corals,Algae,179.746,-5.99444,19.0
2654,Corals,Algae,179.746,-5.99444,19.0
4005,Corals,Algae,118.442,4.93717,19.0
3915,Corals,Corals,-88.8747,17.832,19.0
2598,Corals,Algae,4.84626,42.8596,19.0
4245,,,117.532,13.4024,19.0
2597,Corals,Algae,33.5501,36.4634,19.0
2567,Corals,Algae,31.6082,36.517,19.0
2140,Corals,Corals,-173.157,26.4679,19.0
3332,Corals,Algae,48.4087,32.1259,19.0
2392,Non-rudist bivalves,Non-rudist bivalves,3.53938,43.4335,19.0
2893,Corals,Bryozoans,38.352,-2.93345,19.0
2938,Corals,Corals,120.637,0.424751,19.0
2568,Algae,Corals,31.5002,36.7878,19.0
2894,Corals,Algae,37.8062,-3.60398,19.0
2895,Corals,Bryozoans,38.2708,-3.23403,19.0
2896,Corals,Bryozoans,38.8617,-2.63095,19.0
4214,Bryozoans,,118.235,-22.1224,19.0
2709,Corals,Corals,48.8829,32.6123,19.0
3547,Non-rudist bivalves,Non-rudist bivalves,-60.4322,-50.7582,25.0
2347,Corals,Corals,50.0864,30.7533,25.0
1135,Algae,Corals,111.064,-7.20624,25.0
643,Corals,Algae,-90.6502,29.921,25.0
846,Algae,Corals,-42.9162,1.23307,25.0
3548,Non-rudist bivalves,Non-rudist bivalves,-64.7877,-51.7528,25.0
2097,,,160.208,-24.6043,25.0
2870,Corals,Corals,-75.9766,17.7978,25.0
2881,Corals,Algae,-87.9073,17.8022,25.0
4230,Corals,Algae,48.0942,26.4228,25.0
4232,Corals,Algae,47.3904,26.44,25.0
3284,Microbes,Microbes,5.62398,49.6407,25.0
4265,Corals,Foraminifera,118.005,-6.53887,25.0
2027,"Serpulids, worms, vermetids","Serpulids, worms, vermetids",-102.428,23.1607,25.0
764,Corals,Algae,119.867,17.6495,25.0
2708,Corals,Algae,49.7972,28.4831,25.0
2314,Corals,Corals,30.0176,37.854,25.0
845,Algae,Corals,-44.2887,2.08927,25.0
754,Algae,Corals,113.715,19.9939,25.0
1348,Corals,Algae,-65.26,17.8626,25.0
1347,Algae,Corals,-65.6758,17.4296,25.0
3283,Microbes,Microbes,5.91855,49.8954,25.0
2869,Corals,Corals,-75.9209,17.6694,25.0
884,Corals,Algae,128.574,9.75293,25.0
3914,Corals,Corals,-87.7061,17.8118,25.0
2778,Corals,Corals,-69.246,18.7006,25.0
2114,Corals,Corals,113.365,-5.54276,25.0
2066,Corals,Algae,119.356,0.544982,25.0
693,Corals,Algae,7.12571,42.7017,25.0
891,Algae,Corals,113.167,17.5278,25.0
4084,Corals,Algae,-84.3951,10.7406,25.0
883,Corals,Algae,7.33745,42.9783,25.0
2072,Corals,Algae,-60.5236,16.3617,25.0
2352,Corals,Foraminifera,48.9777,31.5003,25.0
882,Corals,Algae,7.05887,42.6706,25.0
2811,,,66.5429,-5.01542,25.0
687,Corals,Algae,16.6778,37.8786,25.0
2810,,,66.9017,-3.38768,25.0
2809,,,66.8924,-4.20469,25.0
890,Algae,Corals,111.834,16.2321,25.0
2351,Foraminifera,Foraminifera,49.7421,31.4356,25.0
2112,,,120.69,1.55155,25.0
3229,Corals,Algae,31.3731,24.8553,25.0
987,Bryozoans,Bryozoans,122.009,-45.0938,25.0
2067,Corals,Foraminifera,119.643,0.317921,25.0
715,Corals,Algae,-86.2921,30.777,25.0
886,Corals,Corals,127.006,11.7823,25.0
644,Algae,Corals,-65.5095,17.4961,25.0
3107,Corals,Corals,-78.8532,31.0322,25.0
986,Bryozoans,Bryozoans,123.387,-45.1069,25.0
716,Corals,Algae,-85.3781,30.5072,25.0
888,Corals,Algae,-82.5196,30.8614,25.0
885,Corals,Algae,128.159,10.2575,25.0
2824,Corals,Stromatoporoids,-149.332,0.573993,25.0
714,Corals,Algae,-87.8814,30.8943,25.0
1985,Corals,Stromatoporoids,-3.48642,43.3726,25.0
1094,Corals,Algae,126.2,10.6805,25.0
1095,Corals,Algae,126.568,12.6893,25.0
1984,Corals,Non-rudist bivalves,-3.54654,43.1882,25.0
1600,Corals,Algae,15.2823,26.7364,31.0
2111,,,121.37,2.6769,31.0
2139,Corals,Algae,-167.946,26.3797,31.0
2808,,,65.4636,-4.60952,31.0
4016,Corals,Corals,-1.03404,39.7842,31.0
785,Corals,Algae,40.7686,30.1698,31.0
4229,Corals,Algae,45.5597,22.549,31.0
4231,Corals,Algae,45.5597,22.549,31.0
2064,Corals,Algae,121.003,1.57216,31.0
1599,Corals,Corals,15.6399,27.255,31.0
4327,Algae,Corals,40.7467,36.1721,31.0
3595,Corals,Corals,-69.5203,20.04,31.0
2141,Corals,Algae,-168.163,25.2634,31.0
3798,Corals,Algae,18.6996,36.9899,31.0
3913,Corals,Corals,-87.107,17.4734,31.0
2065,Corals,Algae,120.078,1.61627,31.0
3424,Corals,Algae,134.43,-0.463665,31.0
2948,Corals,Algae,11.993,39.025,31.0
985,Bryozoans,Bryozoans,116.582,-55.9305,31.0
3120,Corals,Algae,66.3018,14.62,31.0
718,Corals,Corals,40.7686,30.1698,31.0
2073,Corals,Algae,-60.7589,16.2922,31.0
3570,Corals,Algae,9.97025,42.9855,31.0
2108,,,120.022,-5.31859,31.0
3569,Corals,Algae,10.1134,43.3843,31.0
1096,Corals,Algae,21.1478,44.0484,31.0
4194,Corals,Corals,47.1921,30.1104,31.0
2130,Corals,Corals,40.438,7.78818,31.0
3106,Corals,Corals,-76.0636,28.2113,31.0
4292,Corals,Calcisponges,49.4575,17.2778,31.0
3105,Corals,Corals,-76.3605,28.274,31.0
895,Bryozoans,Foraminifera,-82.0399,31.8193,31.0
2689,Corals,Algae,121.944,4.12588,31.0
844,Algae,Corals,-41.3188,0.837878,31.0
843,Algae,Corals,-42.4613,2.29247,31.0
3189,Algae,Corals,13.1099,43.6149,31.0
763,Corals,Algae,119.652,24.358,31.0
2691,Corals,Corals,122.499,3.89148,31.0
984,Bryozoans,Bryozoans,118.317,-55.9092,31.0
683,Corals,Algae,9.88811,42.7552,31.0
771,Corals,Algae,-179.691,5.28911,31.0
2806,,,65.1315,-5.21164,31.0
684,Corals,Corals,9.76514,42.8106,31.0
3202,Corals,Corals,120.958,-1.28246,31.0
1785,Algae,Foraminifera,52.9458,16.5902,31.0
2807,,,64.7017,-6.82251,31.0
2805,,,65.087,-6.0275,31.0
2828,Corals,Algae,-124.707,-22.413,35.0
3567,Corals,Algae,-76.1834,17.2047,35.0
4063,Corals,Algae,-3.5605,40.8928,35.0
3522,Bryozoans,Bryozoans,-169.652,-52.3105,35.0
689,Corals,Algae,-77.7565,7.27653,35.0
2319,Corals,Algae,9.06525,41.9979,35.0
1730,Algae,Corals,10.3846,43.2393,35.0
1786,,,51.0851,14.1088,35.0
2577,Corals,Algae,-1.06308,40.3721,35.0
3924,Corals,Corals,30.4547,47.8942,35.0
4338,Corals,Algae,20.7541,42.9662,35.0
1729,Corals,Algae,11.0627,43.1673,35.0
829,Corals,Siliceous sponges,-1.10154,39.813,39.0
2908,,,29.0567,-24.8201,39.0
828,Algae,Corals,16.8073,43.3161,39.0
827,Algae,Corals,16.6827,43.1384,39.0
3170,Corals,Corals,62.9274,12.9062,39.0
2909,,,29.0567,-24.8201,39.0
3592,Corals,Corals,117.005,-4.48238,39.0
837,Corals,Bryozoans,29.8559,25.8658,39.0
726,Corals,Algae,23.4976,37.2148,39.0
4003,Corals,Algae,-3.40952,37.2328,39.0
688,Corals,Algae,-0.983412,39.9707,39.0
3566,Corals,Algae,-76.1983,17.3549,39.0
3349,Non-rudist bivalves,Non-rudist bivalves,13.2056,19.8377,39.0
3039,Foraminifera,Foraminifera,-74.9333,30.5686,39.0
2451,Bryozoans,Bryozoans,-1.06816,40.1026,39.0
3201,Corals,Corals,125.202,1.23747,39.0
3200,Corals,Corals,164.045,-37.1074,39.0
3903,Corals,Corals,16.6512,43.7915,39.0
2364,Microbes,Algae,3.29009,45.7985,39.0
727,Corals,Algae,24.2365,37.0366,39.0
2927,Corals,Corals,33.96,-14.7186,39.0
2926,Corals,Corals,33.96,-14.7186,39.0
2101,,,-175.558,-31.0241,39.0
3403,,,81.2642,3.2137,44.0
701,Corals,Corals,-61.9372,16.4086,44.0
2690,Corals,Non-rudist bivalves,120.499,8.73284,44.0
702,Corals,Corals,-62.1792,16.5831,44.0
3029,Foraminifera,Algae,83.492,2.41934,44.0
3402,,,82.2365,3.75473,44.0
1744,Corals,Corals,12.5747,46.5208,44.0
2791,Corals,Algae,72.1108,3.27853,44.0
2129,Corals,Corals,36.7986,-4.09487,44.0
2128,Corals,Corals,39.4716,3.59962,44.0
3369,Corals,Algae,-83.4871,18.6047,44.0
2172,Corals,Algae,-1.22115,38.9026,44.0
982,Bryozoans,Siliceous sponges,119.747,-57.8944,44.0
983,Bryozoans,Siliceous sponges,117.918,-57.9374,44.0
2115,,,78.9155,-0.854363,44.0
2087,Corals,Corals,132.831,-28.6497,44.0
3912,Corals,Algae,-83.6827,18.7283,44.0
2789,,,30.1219,38.3596,44.0
3661,"Serpulids, worms, vermetids",Algae,20.643,40.1779,44.0
3518,Corals,Corals,13.0963,46.8524,44.0
707,Algae,Corals,9.33075,29.2983,44.0
3030,Algae,Algae,-105.726,35.4279,44.0
3368,Corals,Corals,-57.8296,11.4903,44.0
2158,,,89.416,4.74991,44.0
2157,,,78.6635,-1.22084,44.0
2160,Corals,Corals,-26.1382,6.61707,44.0
832,Non-rudist bivalves,Algae,-8.60253,26.9393,44.0
784,Corals,Algae,38.4359,25.5379,44.0
770,Corals,Algae,-172.052,3.22451,44.0
955,Algae,Microbes,110.1,36.1752,44.0
954,Algae,Microbes,112.419,38.7759,44.0
841,Algae,Corals,-40.9506,1.85596,44.0
3659,Corals,Algae,-0.294389,38.8885,44.0
3636,Corals,Algae,12.0178,39.1185,44.0
3634,Corals,Algae,11.7792,39.5586,44.0
842,Algae,Corals,-39.8348,0.381007,44.0
3660,Corals,Algae,26.375,22.5168,44.0
3593,Corals,Corals,37.6127,2.38936,44.0
2086,Corals,Corals,132.507,-29.0242,44.0
3365,Corals,Algae,124.963,8.44622,44.0
740,,,141.747,-38.9343,44.0
3038,Foraminifera,Foraminifera,-71.4985,30.9825,44.0
3539,Bryozoans,Bryozoans,-69.2911,33.6781,44.0
3348,,,18.6336,26.3041,44.0
3350,Corals,Corals,24.6714,33.7942,44.0
897,Foraminifera,Foraminifera,-3.77932,38.2112,52.0
3367,Corals,Corals,37.1455,-0.0592584,52.0
3662,Corals,Algae,-0.951683,37.7275,52.0
3635,Corals,Microbes,12.7489,37.3013,52.0
3663,Algae,Corals,-0.923505,37.6601,52.0
2217,Algae,Foraminifera,62.5624,3.89417,52.0
1115,Corals,Corals,22.6952,16.5579,52.0
2906,,,27.1434,-29.6612,52.0
2907,,,26.8983,-33.8629,52.0
3637,Algae,Corals,12.7315,37.2864,52.0
956,Foraminifera,Foraminifera,0.265766,38.5672,52.0
3664,Foraminifera,Corals,-0.999809,37.6955,52.0
826,Non-rudist bivalves,Algae,-8.78946,25.3261,52.0
2159,Corals,Algae,-26.3244,6.05664,52.0
706,Corals,Algae,0.118078,37.6158,52.0
2349,Corals,Algae,40.7646,19.8816,52.0
724,Foraminifera,Foraminifera,0.0928923,38.7497,52.0
725,Corals,Algae,0.265766,38.5672,52.0
3036,Foraminifera,Foraminifera,-69.0503,31.8783,52.0
3037,Foraminifera,Foraminifera,-68.6697,31.8069,52.0
742,,,143.08,-39.621,52.0
695,Algae,Algae,-160.661,32.2533,52.0
748,Corals,Algae,17.9189,40.5762,52.0
3026,Calcisponges,Algae,-97.2075,28.6335,52.0
4085,Corals,Algae,10.2533,37.0755,52.0
640,Corals,Corals,16.0892,36.153,52.0
831,Bryozoans,Algae,-7.45744,25.5771,52.0
749,Corals,Corals,14.2337,43.7033,60.0
3638,Microbes,Corals,12.8884,36.1442,60.0
3316,Corals,Algae,27.0358,17.469,60.0
747,Corals,Algae,19.0573,39.0044,60.0
840,Algae,Corals,-36.1999,-0.853299,60.0
4096,Corals,Algae,151.579,-44.3694,60.0
839,Algae,Corals,-37.1686,0.830915,60.0
830,Non-rudist bivalves,Algae,-7.91172,24.6266,60.0
3199,Corals,Corals,120.677,1.95746,60.0
697,Algae,Corals,-2.98754,37.2556,60.0
2137,Bryozoans,Algae,-158.627,27.0422,60.0
3057,Corals,Algae,41.6031,0.274485,60.0
2905,,,28.2331,-29.9262,60.0
898,Corals,Foraminifera,10.0839,23.2272,60.0
691,Algae,Foraminifera,48.4642,7.13929,60.0
2925,Corals,Corals,31.2258,-21.9661,60.0
639,Corals,Algae,14.7883,35.503,60.0
2767,Corals,Algae,14.595,34.3517,60.0
659,Corals,Corals,15.075,44.1764,60.0
907,Corals,Algae,12.455,32.4894,60.0
2447,Corals,Algae,22.2642,15.6058,60.0
660,Corals,Corals,14.8832,44.071,60.0
3025,Algae,Corals,26.9472,18.1102,60.0
4343,Corals,Algae,39.7015,20.0629,60.0
3027,Algae,Foraminifera,78.8893,-12.1338,60.0
3171,Corals,Corals,57.6805,-6.68087,60.0
694,Algae,Bryozoans,-158.602,33.8491,60.0
1249,Algae,Corals,15.5444,18.7594,60.0
1741,"Serpulids, worms, vermetids","Serpulids, worms, vermetids",22.7213,15.5866,60.0
3251,Corals,Corals,24.57,14.6489,60.0
2205,Algae,Corals,16.629,18.6255,60.0
2204,Corals,Algae,16.4621,18.7859,60.0
686,Corals,Corals,24.7691,11.8752,60.0
3028,Corals,Algae,79.6586,-6.71423,60.0
690,Corals,Siliceous sponges,-69.9223,34.2027,60.0
2786,Corals,Corals,-1.93401,36.739,66.0
2785,Corals,Algae,-2.88929,37.0786,66.0
2627,Corals,Corals,19.336,15.7241,66.0
3702,Corals,Algae,12.8068,34.895,66.0
2193,Corals,Algae,24.2472,13.235,66.0
2768,Corals,Algae,-0.189739,42.4376,66.0
3929,Corals,Algae,-61.8998,17.0928,66.0
2320,Bryozoans,Bryozoans,5.84922,50.3959,66.0
1219,Corals,Bryozoans,-23.1954,62.1054,66.0
2843,Corals,Algae,31.0703,27.0035,66.0
2666,Corals,Algae,15.1701,34.2407,66.0
2090,Corals,Algae,13.3506,36.6798,66.0
728,Corals,Algae,-2.87414,35.8156,66.0
870,Bryozoans,Bryozoans,9.78825,47.758,66.0
2924,Corals,Bryozoans,60.1424,-28.3829,66.0
871,Algae,Bryozoans,13.7804,42.0741,66.0
906,Algae,Corals,12.2595,31.3559,66.0
833,Bryozoans,Bryozoans,7.7635,49.7558,66.0
851,Algae,Corals,-36.5222,0.622087,66.0
696,Corals,Algae,-2.87414,35.8156,66.0
661,Corals,Algae,14.641,42.5526,66.0
658,Corals,Algae,14.8758,36.6444,66.0
657,Corals,Algae,14.3207,36.7009,66.0
869,Bryozoans,Corals,9.53651,48.8409,66.0
641,Corals,Foraminifera,16.3803,33.1717,66.0
3203,Corals,Algae,-56.449,-40.0826,66.0
647,Corals,Bryozoans,8.83582,48.5393,66.0
1317,Rudists,Rudists,46.1167,5.83371,69.0
1316,Rudists,Rudists,46.1494,6.55111,69.0
1250,Rudists,Corals,38.2775,26.3299,69.0
1935,Rudists,Rudists,-72.1544,19.2147,69.0
2887,Rudists,Rudists,14.5181,29.5247,69.0
1936,Rudists,Corals,-71.6796,19.1124,69.0
1933,Non-rudist bivalves,Non-rudist bivalves,-72.24,51.8839,69.0
3327,Corals,Rudists,-80.4254,28.4003,69.0
2491,Rudists,Corals,-83.519,17.1685,69.0
1960,Rudists,Corals,-1.20028,30.6267,69.0
1946,Rudists,Stromatoporoids,-71.7757,19.0421,69.0
2930,Corals,Corals,46.0932,5.61828,69.0
2931,Corals,Corals,46.2769,6.7385,69.0
2788,,,29.2348,32.8145,69.0
1277,Corals,Microbes,40.924,-3.25244,69.0
1954,Rudists,Rudists,-0.940908,30.7945,69.0
3328,Rudists,Corals,-80.4254,28.4003,69.0
2199,Non-rudist bivalves,Non-rudist bivalves,35.7041,20.9981,69.0
1930,Non-rudist bivalves,Non-rudist bivalves,-83.8244,59.4836,69.0
2626,Corals,Corals,4.66551,43.1072,69.0
2063,Rudists,Algae,90.7706,-37.6177,69.0
1732,Rudists,Corals,35.3073,32.5728,69.0
3095,Corals,Algae,-1.80358,30.5053,69.0
2645,Rudists,Rudists,19.5723,25.3797,69.0
2648,Rudists,Corals,20.0636,30.8018,69.0
3616,Rudists,Rudists,17.5401,29.7977,69.0
3065,Rudists,Rudists,-60.3769,17.2667,69.0
2641,Rudists,Corals,12.797,24.7057,69.0
3063,Rudists,Corals,-80.8413,32.7323,69.0
3064,Rudists,Rudists,-71.1681,18.8192,69.0
2667,Corals,Algae,17.25,36.0437,69.0
3298,Non-rudist bivalves,Non-rudist bivalves,-58.6013,-44.9351,69.0
3299,Non-rudist bivalves,Non-rudist bivalves,-58.7566,-44.6795,69.0
2675,Rudists,Algae,37.5031,19.5888,69.0
3109,Rudists,Corals,-60.9675,17.3525,69.0
2826,Algae,Rudists,-118.699,-11.2796,75.0
1237,Rudists,Corals,49.2756,-1.07141,75.0
2827,Rudists,Rudists,-116.763,-15.1587,75.0
2493,Rudists,Rudists,-79.2506,19.2158,75.0
2492,Rudists,Rudists,-79.1906,18.8109,75.0
3901,Rudists,Rudists,0.261675,34.2337,75.0
2396,Non-rudist bivalves,Non-rudist bivalves,31.5775,12.9001,75.0
4271,Rudists,Foraminifera,30.2985,30.8172,75.0
2825,Rudists,Rudists,-130.047,-6.34351,75.0
1154,Non-rudist bivalves,Non-rudist bivalves,30.3371,9.72572,75.0
3108,Rudists,Corals,18.8253,25.8297,75.0
3061,Rudists,Non-rudist bivalves,-56.4247,17.1556,75.0
1310,Corals,Algae,-155.422,-4.42415,75.0
1959,Rudists,Rudists,18.18,32.5129,75.0
3935,Algae,Corals,19.4618,40.1426,75.0
3062,Rudists,Rudists,-57.8287,17.3092,75.0
1193,Corals,Rudists,18.2098,30.6622,80.0
3194,Rudists,Corals,16.845,32.6419,80.0
1164,Non-rudist bivalves,Non-rudist bivalves,-72.8003,44.3102,80.0
3128,Corals,Rudists,17.6589,31.1635,80.0
1179,Rudists,Corals,10.1077,21.3477,80.0
2490,Rudists,Corals,-78.8896,18.1961,80.0
2731,Rudists,Corals,15.9994,26.132,80.0
3623,Rudists,Rudists,16.2029,31.0819,80.0
2460,Non-rudist bivalves,Non-rudist bivalves,120.135,39.0273,80.0
1236,Rudists,Rudists,48.481,-1.71761,80.0
1235,Rudists,Corals,15.3922,26.5914,80.0
3224,Corals,Rudists,2.24848,29.2296,80.0
2459,Non-rudist bivalves,Non-rudist bivalves,120.135,39.0273,80.0
1184,Rudists,Rudists,3.84811,32.0089,80.0
1188,Rudists,Rudists,19.7133,24.8155,80.0
3343,"Serpulids, worms, vermetids",Microbes,130.726,49.2363,80.0
2736,Corals,Rudists,22.7462,26.8173,80.0
1191,Rudists,Rudists,20.3982,26.1249,80.0
1192,Rudists,Rudists,20.0515,25.2911,80.0
3104,Rudists,Rudists,21.0864,24.3728,80.0
3208,Rudists,Rudists,16.3028,31.2935,80.0
3058,Rudists,Rudists,-56.1377,14.9937,80.0
1180,Rudists,Corals,9.31168,21.4861,80.0
1187,Rudists,Rudists,19.5935,25.7152,80.0
2888,Rudists,Rudists,17.1853,25.3467,80.0
1932,Non-rudist bivalves,Non-rudist bivalves,-75.2849,56.336,80.0
1344,Rudists,Corals,34.1295,31.1289,80.0
2922,Rudists,Rudists,-56.9006,15.0293,80.0
1931,Non-rudist bivalves,Non-rudist bivalves,-76.1137,57.1294,80.0
1329,Corals,Rudists,14.3066,27.2545,80.0
1306,Rudists,Rudists,15.5858,27.713,80.0
1287,Rudists,Rudists,19.5608,31.8401,80.0
1278,Corals,Microbes,41.6924,-6.63369,80.0
1958,Rudists,Corals,39.1362,4.52328,80.0
2621,Corals,Corals,-59.3,19.421,80.0
1956,Rudists,Rudists,17.9425,25.7337,80.0
2622,Rudists,Corals,-78.338,25.5875,80.0
2623,Corals,Corals,-4.83418,31.8468,80.0
1957,Rudists,Rudists,39.414,4.20054,80.0
2625,Corals,Corals,3.99163,32.1898,80.0
1940,Rudists,Rudists,14.73,27.3575,80.0
4267,Rudists,Rudists,-66.0609,19.9637,80.0
1942,Rudists,Rudists,16.1488,30.8352,80.0
2624,Corals,Corals,18.4532,39.159,80.0
3510,Rudists,Corals,16.2555,30.7744,80.0
1943,Rudists,Rudists,8.14604,21.8949,80.0
2646,Corals,Rudists,21.5475,25.0271,80.0
2198,Rudists,Algae,37.1383,16.0094,80.0
2644,Rudists,Rudists,21.4373,22.0767,80.0
3110,Corals,Rudists,3.02109,30.9776,86.0
3090,Non-rudist bivalves,Non-rudist bivalves,-54.8448,32.2998,86.0
3089,Non-rudist bivalves,Non-rudist bivalves,-54.3793,32.1855,86.0
2620,Corals,Corals,10.3759,21.8421,86.0
3141,Rudists,Rudists,20.3407,21.5855,86.0
2618,Corals,Corals,22.6097,29.1172,86.0
2619,Corals,Corals,39.3239,33.755,86.0
3615,Rudists,Rudists,19.4977,26.355,86.0
2617,Corals,Corals,21.1831,32.6962,86.0
2612,Corals,Corals,35.1229,-37.366,86.0
2615,Rudists,Corals,4.13175,33.1353,86.0
2730,Rudists,Stromatoporoids,6.26637,33.4216,86.0
1266,Rudists,Rudists,15.1511,32.3855,86.0
1267,Rudists,Rudists,15.5398,32.1749,86.0
1268,Rudists,Rudists,15.5711,32.1653,86.0
1269,Rudists,Rudists,4.33978,33.2811,86.0
2574,Microbes,Algae,5.6027,21.1999,86.0
1273,Siliceous sponges,Siliceous sponges,13.8645,45.207,86.0
1274,Rudists,Rudists,13.8481,32.2716,86.0
1275,Rudists,Corals,13.7215,32.2532,86.0
1276,Rudists,Rudists,12.6185,32.3653,86.0
1189,Rudists,Rudists,18.006,25.8439,86.0
1285,Rudists,Corals,3.30151,31.035,86.0
1294,Rudists,Rudists,13.3732,26.9542,86.0
1183,Rudists,Rudists,2.89683,30.8111,86.0
2576,Microbes,Algae,10.0872,19.294,86.0
